time,cpu_util,cpu_std,mem_util,mem_std,gpu_util,gpu_std
2020-07-01 00:00:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 00:10:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 00:20:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 00:30:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 00:40:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 00:50:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 01:00:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 01:10:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 01:20:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 01:30:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 01:40:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 01:50:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 02:00:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 02:10:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 02:20:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 02:30:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 02:40:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 02:50:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 03:00:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 03:10:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 03:20:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 03:30:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 03:40:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 03:50:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 04:00:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 04:10:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 04:20:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 04:30:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 04:40:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 04:50:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 05:00:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 05:10:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 05:20:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 05:30:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 05:40:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 05:50:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 06:00:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 06:10:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
2020-07-01 06:20:00,11.116959635416666,1.7549159868697947e-07,14.650771484375,3.508907199526827e-07,379.7522916666667,4.75962219449381e-06
