time,cpu_util,cpu_std,mem_util,mem_std,gpu_util,gpu_std
2017-10-03 07:30:00,18.74282760032782,16.78744789333831,83.98725854369602,19.88686990155452,43.49582053644535,34.23181926170786
2017-10-03 07:40:00,18.499797706799562,16.636468207564,84.21974679361752,19.719346118329682,42.197252764125935,34.26998653835521
2017-10-03 07:50:00,18.67056060606459,17.022241869311156,84.38988009021489,19.60583863788286,42.89915745290614,34.63183419063248
2017-10-03 08:00:00,18.977608108108676,17.353251845697724,84.27879708807097,19.509634645367065,43.29706081081187,34.73734808021383
2017-10-03 08:10:00,18.89995167895119,17.2353647704924,84.19626756451481,19.51982158773464,42.888269860769434,34.89934199214032
2017-10-03 08:20:00,18.863231777233032,17.332634710121138,84.14665037440786,19.564210871236476,42.928802211303754,34.616087470559
2017-10-03 08:30:00,18.68316011466145,17.091761195241293,84.0629193906984,19.45796497229929,42.46479576167182,34.45676599481276
2017-10-03 08:40:00,18.800565929563493,17.263030162759392,83.96328929611072,19.673799301875032,42.22884213759007,34.631247405051894
2017-10-03 08:50:00,19.076156019658974,17.605745763999288,84.12686514726447,19.47329594647828,42.54209868959956,35.09056166200996
2017-10-03 09:00:00,18.7407993447977,17.403778668052148,83.95136928261206,19.607836833744525,42.42566850941957,34.73680312610183
2017-10-03 09:10:00,18.955397624898453,17.399477611700082,83.95700432891873,19.602371385157944,42.544795249794724,35.011558999830235
2017-10-03 09:20:00,18.641196969695915,17.25303568115594,83.74215963019262,19.6901151360589,41.99004453316829,35.314639130018506
2017-10-03 09:30:00,18.983027436526715,17.36314238754988,83.78772569771628,19.545839325104385,41.65220311220064,35.28856497660219
2017-10-03 09:40:00,19.071184275184002,17.560988954501717,83.71965275672783,19.598994200807667,42.30965448402919,35.22727757364765
2017-10-03 09:50:00,18.869267813266354,17.275953036157045,83.5587466946314,19.65966088637855,42.35912571662664,34.43155990665199
2017-10-03 10:00:00,18.986049140050397,17.34553806219038,83.60010112597668,19.6592916144427,42.342995495492836,34.49465955903943
2017-10-03 10:10:00,19.169297706799846,17.154810672582492,83.86400068128316,19.525033784092887,44.15767454954965,35.08059288439454
2017-10-03 10:20:00,19.152947583945924,17.15830093195862,83.94081231684655,19.4106706719498,44.088053849304096,34.45409292693242
2017-10-03 10:30:00,19.12067731367666,16.97737277831651,84.219235261835,19.115011788691817,44.20007422194575,34.77699927890848
2017-10-03 10:40:00,19.323756756760766,17.04376826587945,84.12329347067066,18.96020477741833,43.36760544635773,34.31333440216499
2017-10-03 10:50:00,19.40025020475388,17.223828694026306,84.10139020561132,18.75505016601467,43.29531480344127,34.34208433522885
2017-10-03 11:00:00,19.348721539721016,17.07916991719016,84.18603600026981,18.70609761508414,44.19810964373346,34.97417554821873
2017-10-03 11:10:00,19.45919860769947,17.266602225551676,84.05179038155715,18.65955174487275,42.87854780917119,33.96998057807728
2017-10-03 11:20:00,19.536788288289408,17.564050468327007,84.12066561040709,18.500171802360647,43.05444563881936,34.49610168051662
2017-10-03 11:30:00,19.08415806715645,16.96997227376032,84.48788624697886,18.275731482813974,43.21919226044626,34.625391245174875
2017-10-03 11:40:00,19.15398361998482,17.118225757924087,84.78009002975986,18.150615003488863,42.67216574529315,34.46763360722305
2017-10-03 11:50:00,19.20348689598725,17.044276450659293,85.11869205706219,17.961616834877653,43.41773187960879,34.72577052644305
2017-10-03 12:00:00,19.248492219494636,17.095734794119466,85.27776573401968,17.840290696859977,41.839592035220065,34.38457045706462
2017-10-03 12:10:00,19.21956388206194,17.127228582602047,85.34233307060632,17.716223335210604,42.23262489762517,34.19066687213166
2017-10-03 12:20:00,19.36845413595637,16.95494638086347,85.44596403959264,17.614228233436744,43.33685042997763,34.197972725187796
2017-10-03 12:30:00,19.316718263720308,16.977532110489804,85.6398196519467,17.406603546658452,42.85462428337195,34.40198644140217
2017-10-03 12:40:00,19.421480753480914,16.96747508442084,85.8407540169093,17.28562930664963,42.467677108927056,34.15674776336767
2017-10-03 12:50:00,19.301744471744616,16.90130696971347,86.02235479416433,17.244147139020562,43.69149262899286,34.66029721344577
2017-10-03 13:00:00,19.380082309581365,17.091233594922265,86.07502953916413,17.226699389185065,43.31498822686687,34.34291623891043
2017-10-03 13:10:00,19.375282145782048,16.981479495932,86.11071889002787,17.245976224746165,43.38660575348144,34.33389022365323
2017-10-03 13:20:00,19.599607698608686,17.11413623433129,86.16286896208629,17.199090455096925,43.1711353398866,33.8837266424901
2017-10-03 13:30:00,19.334878378377823,16.73310759401868,86.17954062596023,17.16282373898384,42.675843570840996,34.168651675423234
2017-10-03 13:40:00,19.407241195742536,17.03372883097513,86.15629811205149,17.154160103798837,42.92760851760753,34.4613172967923
2017-10-03 13:50:00,19.432181818181228,16.98421973445317,85.9635170244332,17.5547597084312,42.86177620802604,34.22417668892844
2017-10-03 14:00:00,19.595398443895732,17.069557457542835,85.99321309058351,17.466920975338752,43.490522113021534,34.85523342301439
2017-10-03 14:10:00,19.694497542994508,17.054854706961464,86.06029466581481,17.441244880611023,42.6726786445519,34.388765270656755
2017-10-03 14:20:00,19.504552825553255,17.222966921364925,86.01351882855838,17.49989851188914,42.82512233824632,35.39066345070636
2017-10-03 14:30:00,19.470309172807667,16.94851723891284,86.04296420026883,17.460269135437358,43.54012387387384,34.90502977344457
2017-10-03 14:40:00,19.485916461919025,16.899080666270084,86.05245294919727,17.48205006823348,44.51743601555911,34.968200667638556
2017-10-03 14:50:00,19.35294963145338,16.86476118911175,86.08292960734444,17.479350435916068,43.167056203932404,34.71518466659404
2017-10-03 15:00:00,19.20221621621389,16.73291622613592,86.11700119448905,17.346875152079463,41.675997645374885,34.6851464010388
2017-10-03 15:10:00,19.706357903358235,17.01845419355897,86.06177754496953,17.342827869093814,43.181924140049496,34.12131990252759
2017-10-03 15:20:00,20.195530303029628,17.269563401535166,86.0826075988333,17.257464988528547,44.4419584357071,34.91435304631914
2017-10-03 15:30:00,19.925064291563586,16.90840986370339,86.08432948093143,17.422934081153176,44.11785217035185,34.55702720060873
2017-10-03 15:40:00,20.214127764129007,17.239931510665123,86.20876339565686,17.387988448610553,45.78944768632251,34.71770297285478
2017-10-03 15:50:00,20.038567567569125,16.84440324675681,86.30079894177462,17.295769191454404,45.76882678132485,34.64757869047348
2017-10-03 16:00:00,20.078682227682464,16.8088702509071,86.4247151028226,17.12731165164589,45.955195024569264,34.48152935525229
2017-10-03 16:10:00,19.927701064703694,16.33026882492175,86.70767354107844,17.00718328372462,46.71158374283267,34.85321328157844
2017-10-03 16:20:00,19.967505323503374,16.54053587584943,86.89358165979124,16.791364932845514,46.558518120394105,35.34613231641646
2017-10-03 16:30:00,19.760965192465164,16.231133642410665,87.14059128464201,16.547492530824805,46.787034705161346,35.67535419768994
2017-10-03 16:40:00,19.474845208841607,16.16255322837986,87.18772210840861,16.495326642425646,46.246419430794845,35.264743267215614
2017-10-03 16:50:00,19.019667076168396,15.896452872783644,87.1020939027088,16.87863128964618,46.562847563470626,35.5442352841326
2017-10-03 17:00:00,19.136821457817906,15.853065971835301,87.26647376323919,16.7061111502883,46.91465038902645,35.602528778872724
2017-10-03 17:10:00,19.103442669939152,15.860478728622658,87.41105417181723,16.560133617885313,46.50265919328578,35.800785979628344
2017-10-03 17:20:00,20.141506961506128,16.021924195715506,87.60505363441298,16.29810353402819,46.56377610564887,35.56319072411442
2017-10-03 17:30:00,22.77926781326788,15.97456000984332,87.56184082750966,16.422428650175682,48.43389742014775,33.705810909204644
2017-10-03 17:40:00,23.052690417687614,15.407123067319798,86.89123802650597,17.175503132592244,46.8517669942683,32.31178891798471
2017-10-03 17:50:00,23.687431105609832,15.148697531726302,86.64635240119806,16.82812737226496,47.79219317244163,31.305147947161675
2017-10-03 18:00:00,23.719948844888787,14.886183670381593,87.20788395002484,16.36779498485786,48.99678114686457,31.547565899690152
2017-10-03 18:10:00,23.299475247526914,14.658271734433129,87.75561055626063,15.770421189643116,47.21310385725927,30.719310153767616
2017-10-03 18:20:00,22.529748762372886,14.48947839404193,88.38888721180479,15.230434701791689,45.957496390264275,30.95022620701974
2017-10-03 18:30:00,20.78582797030101,14.601027225210178,88.90684371351817,14.864128051385478,45.80764799917372,31.918396548559535
2017-10-03 18:40:00,17.87204125412681,14.460768943949716,89.1146163736216,14.704163428215224,44.48331322194787,33.948226654537045
2017-10-03 18:50:00,19.224761138612763,14.578788509938807,89.30549654559732,14.41599192987035,43.42129832625888,32.67251151382183
2017-10-03 19:00:00,22.423439958359577,14.88031490418469,89.34359460294463,14.303733523326622,46.75414531444083,30.840591343172672
2017-10-03 19:10:00,22.942284223526322,14.889007590954938,89.27237200516424,14.304419940293442,46.584682002865016,30.59557048108315
2017-10-03 19:20:00,22.897561881188118,14.80304156936366,89.12097478083646,14.934067015225509,47.58810194189023,30.938215506828307
2017-10-03 19:30:00,22.752717821781452,14.839485469699406,89.090640853941,14.920312656998723,48.16962392444708,31.23147497254333
2017-10-03 19:40:00,21.796958745873678,14.977624966264406,88.9446269213693,15.026511678431294,45.600146820486984,31.58217887027542
2017-10-03 19:50:00,20.139256600659785,14.913637444352137,88.60482589865288,15.38801272817831,44.74189842644755,32.7700410641698
2017-10-03 20:00:00,18.157593234320387,14.71842144202758,88.65010133739614,15.295180677033471,43.81127681518301,33.998804923086205
2017-10-03 20:10:00,17.327649339934318,13.915565220103195,88.60882279451721,15.543793555733496,44.02046049917432,34.40955267226731
2017-10-03 20:20:00,17.434202145215714,14.190584421573718,88.65263692276199,15.67981726048967,44.07933477722566,33.81298058543996
2017-10-03 20:30:00,17.209741336629094,14.16365471759082,88.72837636341397,15.523574822586246,41.93298576732618,33.61387856173621
2017-10-03 20:40:00,17.316252887790654,14.149437700866764,88.57074004879765,15.829939438771556,42.906104579205035,33.91368834551441
2017-10-03 20:50:00,17.252772689768257,14.235785128175442,88.51538368995251,15.744130789274871,43.60426206683252,34.38007135084103
2017-10-03 21:00:00,16.67055445544386,14.438290348012774,88.31757630487701,15.83558538370732,41.80650732261077,34.4468587109833
2017-10-03 21:10:00,16.292240924091566,14.3094200520368,88.20434020784258,15.98116275778857,41.18370101072608,34.182610548442725
2017-10-03 21:20:00,15.886832920792667,14.376388622745633,87.91308970378095,16.315079050246155,41.62272741336562,34.57517258974878
2017-10-03 21:30:00,15.67156435643156,14.242891731649243,88.05927000937096,16.293723515221302,41.30556466584191,34.441665188516694
2017-10-03 21:40:00,15.713365924092178,14.31633759261914,87.7933672749692,16.64857266762685,41.13914655528197,34.500751573540164
2017-10-03 21:50:00,15.908949257427102,14.28655929208029,87.76024293924172,16.612826107550397,41.93489428630328,34.36626960125325
2017-10-03 22:00:00,15.529567656765057,14.172646907121116,87.71823674777312,16.590833214204743,39.82346018976705,34.27425474365282
2017-10-03 22:10:00,16.002819306928053,14.210049383730663,87.80630815806805,16.474216612759506,41.587966171615946,34.656813033930675
2017-10-03 22:20:00,16.05357920791816,14.308489257283707,87.7445390897436,16.669728179091436,41.83308735561128,34.641324338633865
2017-10-03 22:30:00,14.2895074257402,13.038475027631284,87.37431522512449,16.608238827436917,40.14114377062828,34.350746368274635
2017-10-03 22:40:00,13.826631188118672,12.93087512526849,86.74906547498614,16.715627013107103,39.26496338696417,34.61546151390006
2017-10-03 22:50:00,13.68285354785769,12.805046249404882,86.27739316062825,17.177621896473493,39.08297596946949,35.19135688511555
2017-10-03 23:00:00,13.950939356438326,12.847410678849286,85.66491293523883,18.01621382020385,40.75597205032952,35.08019819953447
2017-10-03 23:10:00,13.984959158413549,12.786167164163958,85.85289554446538,17.910490571596842,40.90325856023228,34.82771842667822
2017-10-03 23:20:00,14.204419141909039,12.654489868918677,85.79646783175774,17.908750750333343,41.39157797029827,34.15908957121739
2017-10-03 23:30:00,14.136963283828555,12.30805908976881,85.82029365308276,17.894755723428222,41.477507514145216,34.33690083327823
2017-10-03 23:40:00,14.24112046204742,12.422052924535329,85.8331620654333,17.84160399993571,42.0434976868208,34.58114650742885
2017-10-03 23:50:00,14.157125412540157,12.473737818852628,85.56552627787825,17.861286501621382,41.246438884959545,34.294377657399416
2017-10-04 00:00:00,14.193716584158338,12.567023605628966,85.61472402962352,17.81692120315466,40.90147837105242,33.93398072233954
2017-10-04 00:10:00,14.15451691419183,12.830219281645714,85.53461747157328,17.770996045283894,41.24058079915082,34.2264540642756
2017-10-04 00:20:00,14.100372112213766,12.602478144050917,85.4062472326887,17.76695013480551,41.62273514851371,34.06574694053815
2017-10-04 00:30:00,14.189669554448457,12.583598532387404,85.35413686706303,17.82971309695186,42.06533076968226,34.27548322329151
2017-10-04 00:40:00,14.183285066003469,12.62553631267351,85.27965517146502,17.83823865457133,41.56266052274923,34.373523315585246
2017-10-04 00:50:00,14.182643151816134,12.65540027368127,85.1687605375143,17.998153515862185,41.55816455975878,34.595606620026295
2017-10-04 01:00:00,14.111596122110702,12.633085794766009,85.15363450186695,18.123868180781123,42.21780152345542,35.035038681782865
2017-10-04 01:10:00,13.916669141911607,12.540764308612603,85.10353724293515,18.093218218259448,41.16100144389216,34.690389420722866
2017-10-04 01:20:00,14.04966295379669,12.601323697545725,85.14135238894436,18.059004215226935,40.94083569071266,34.54379512271761
2017-10-04 01:30:00,13.66433292079582,12.523500992399633,85.16632231279593,18.22040031948621,39.142068452382254,34.021282408802726
2017-10-04 01:40:00,13.751562706270587,12.3690890059055,85.29002135569552,18.085743912779055,40.519375147334706,34.627485584690476
2017-10-04 01:50:00,14.251467409237815,12.537076121771332,85.53438851259185,17.908649109434577,43.862644389436134,34.60832443333133
2017-10-04 02:00:00,14.41758952145293,12.626795516533964,85.8388719522342,17.41677847111217,43.390716716758334,34.19154179102552
2017-10-04 02:10:00,14.508345297023354,12.619069681100521,85.92494877518453,17.190452825893416,43.30346460985325,34.069730842309106
2017-10-04 02:20:00,14.601239273922095,12.637402798863624,85.99267700746775,17.230825330067642,43.830906338399984,34.1182205538624
2017-10-04 02:30:00,14.477345709573791,12.52453017111706,85.88868216852812,17.60407794365485,43.710251060823516,34.17928742102891
2017-10-04 02:40:00,14.466485973595368,12.525390640737085,85.96107327102361,17.51732857221347,42.740586913604645,33.84910810349629
2017-10-04 02:50:00,14.31526402640543,12.556654946015271,86.11979456444426,17.440016195313984,42.018459674091645,33.846592946436374
2017-10-04 03:00:00,14.289490511551644,12.372009247004298,86.71029055399885,17.039221547270408,42.31788322135718,34.264689583986254
2017-10-04 03:10:00,14.03173803630592,12.221303095566409,87.23943608108937,16.663445847065173,41.17646746817562,34.356933248042125
2017-10-04 03:20:00,13.95227887788705,12.0776032953319,87.7600379462556,16.331833114183105,40.24029076791389,34.06901684782452
2017-10-04 03:30:00,13.916089521449862,11.940723184371752,88.20583138893043,16.036804393696865,40.64034130422019,34.277110083873424
2017-10-04 03:40:00,14.340021452143677,12.250839511146463,88.63746344372922,15.606125792546454,41.14754545320643,34.87082631459253
2017-10-04 03:50:00,14.603561468645982,12.64948131557019,89.04725520830388,15.198679692995722,42.449475630599835,34.87433582437233
2017-10-04 04:00:00,14.308665841585746,12.234274442156217,89.07857499007677,15.457122868389522,40.8181040782652,34.963216156332116
2017-10-04 04:10:00,13.793395627061907,11.706445084965925,88.89043888418121,15.866776834703604,39.99364214992947,35.08211163193192
2017-10-04 04:20:00,13.917692244220934,11.928691280095181,89.19786864299223,15.583941486747353,39.84019580976024,35.01916114651106
2017-10-04 04:30:00,13.814273514849177,11.879062653415255,89.53534799050473,15.345858334982186,40.18818489214714,35.22956230404793
2017-10-04 04:40:00,13.679464521455827,11.636003369307868,89.51778031312253,15.418359095291482,39.992520921735455,35.46885745477987
2017-10-04 04:50:00,13.519384488445578,11.539281681475495,89.49208389434676,15.763995806583697,39.171278951556864,34.861141726719225
2017-10-04 05:00:00,13.466553630363126,11.310427548520973,89.68973313673617,15.543235586415497,39.35461928335759,34.611304288452594
2017-10-04 05:10:00,13.546351485145527,11.435914244259854,90.02801582291423,15.10949795970635,39.63608446782007,34.43123273702236
2017-10-04 05:20:00,13.326145627061047,11.161436722069318,90.18002346158578,14.879843815464397,38.54409498762581,34.24599473595576
2017-10-04 05:30:00,13.262253300330494,10.861939488633745,90.1798212157139,14.904515778308056,39.68933212517715,34.36619206036568
2017-10-04 05:40:00,13.223963283827525,10.840112682053464,90.0839811254027,14.740544265762935,39.43132609912767,34.0746831640789
2017-10-04 05:50:00,13.42301732673659,11.055075505701254,90.04131426795941,14.454577130376004,40.46617426921171,34.64717723255536
2017-10-04 06:00:00,13.47237293729502,11.171639543205327,90.01275862342796,14.320906100228395,41.754958819540434,34.676268255250775
2017-10-04 06:10:00,13.53577021452197,11.174589160461078,90.07579005574027,14.216628136794174,42.15113566713781,34.37680750094801
2017-10-04 06:20:00,13.350822607262685,11.204132816864751,90.04472544956148,14.093325506435662,41.76014556812918,34.68707398207858
2017-10-04 06:30:00,13.407406765678374,10.967151159006367,89.86072556454258,14.296040431902181,41.71609831742201,34.2566947817041
2017-10-04 06:40:00,13.458290016503828,10.95045848964938,89.82974743320506,14.275093901468125,41.72442244224313,34.24410922087759
2017-10-04 06:50:00,13.3924839108914,11.08441593359681,89.91392693997939,14.216440754357938,40.8957959099488,34.79135607343263
2017-10-04 07:00:00,13.372094471946562,11.05210081970748,89.80580751697266,14.156467239276163,41.037041858205846,35.49938887157573
2017-10-04 07:10:00,13.353410478548156,11.100158842459106,89.47433184033764,14.001716526621157,40.072452926095785,35.31697991030528
2017-10-04 07:20:00,13.271441006602132,10.97634408398192,89.30370273933258,14.034598386912648,39.82737955268548,35.422014699796094
2017-10-04 07:30:00,13.200749999999934,11.058263897951548,89.38772226652105,14.427576789163766,39.651219427746796,35.43466386205962
2017-10-04 07:40:00,13.192670379533945,11.087904612693563,89.58101444028053,14.41450067588001,39.46467858616239,34.60324209551284
2017-10-04 07:50:00,13.26470792079606,11.105173969364762,89.67084274032295,14.36060743546758,39.28264925153285,34.43500660060184
2017-10-04 08:00:00,13.25509859735752,10.988966469540049,89.62356022524966,14.420766120253091,38.736067745167745,35.13524723234459
2017-10-04 08:10:00,13.196268151813692,11.001962153801127,89.42671458914062,14.922783018019587,38.65442796735145,34.62991163670517
2017-10-04 08:20:00,13.297108085804098,11.162232428698307,89.38752861087517,15.069674188271424,39.761809951085446,34.58584745058421
2017-10-04 08:30:00,14.839428630358864,13.064935393174654,89.72915397926712,14.446151830582249,40.28816780115338,33.98265135297131
2017-10-04 08:40:00,15.245279702972379,13.570472916709326,89.85240743563335,14.376545353570199,40.21025128182363,34.22702872091374
2017-10-04 08:50:00,14.997438943894855,13.106793718057148,89.97561469748914,14.300030405935876,40.76314039663144,34.88707624946917
2017-10-04 09:00:00,15.18474669967323,13.514274901688868,90.07910414545277,14.241063026802616,40.81437183227143,35.10179862177505
2017-10-04 09:10:00,14.838191831683966,13.549377313271014,90.04714425638046,14.312023706899405,39.85636425919403,34.538502197755896
2017-10-04 09:20:00,15.410400165013964,14.073127104096988,90.02746307780974,14.048208685603564,40.40269735678994,35.66667707948683
2017-10-04 09:30:00,15.355853547855222,14.180200803105725,89.8642561654339,14.207515998254234,39.42851131541856,35.46368764129973
2017-10-04 09:40:00,15.400765264023633,14.34271888323405,89.50145014346023,15.069589915824967,41.28677996817713,36.06027737413354
2017-10-04 09:50:00,15.785864273928146,14.883918026154277,89.48593120476909,14.53716358864574,41.458268579089385,35.41994212862154
2017-10-04 10:00:00,15.96664933993205,14.98657060630001,89.60280162759246,14.153565820961708,43.07117920497511,35.89552626318941
2017-10-04 10:10:00,15.896291254124531,14.806444099928907,89.57906238652028,14.1462348200703,44.18299961692326,35.86804041800057
2017-10-04 10:20:00,16.13980445545166,15.380144810017375,89.74253841012255,14.121144985926922,44.20100240157948,35.44725218023407
2017-10-04 10:30:00,16.17810478547793,15.114077652884111,89.85619766948419,14.188383239967257,44.1769178011554,35.60467728768034
2017-10-04 10:40:00,15.972067244220565,15.101239640896262,89.72552628625184,14.498457187546261,44.3438103341612,36.03710585821609
2017-10-04 10:50:00,15.98930940594389,15.00757734323266,89.71755115173406,14.530401946136013,43.596248452970606,35.40809146778803
2017-10-04 11:00:00,15.941532590758891,14.97569573530877,89.73771878624265,14.55725415572835,43.537601072609846,35.52344825785746
2017-10-04 11:10:00,15.802623349834217,14.648876026889042,89.70015186951574,14.81333420671449,43.03544038779065,35.37244185677098
2017-10-04 11:20:00,16.24536056105736,14.911156745408823,89.8175774512194,14.849930888730203,44.61983704620725,34.445408357380465
2017-10-04 11:30:00,16.235516089111716,14.93399537350017,90.12074788077987,14.525959493464715,44.74452351484976,35.15518837246138
2017-10-04 11:40:00,16.443594471946337,15.311141710765847,90.14459785515128,14.544095359722794,44.3458895420786,35.211216635932566
2017-10-04 11:50:00,16.557806930690624,15.059129262055595,90.19640170173521,14.37214133767188,44.42097823845005,34.588258005330744
2017-10-04 12:00:00,16.566769801981295,15.085022495267513,90.26505175196067,14.242361095718982,43.837968749997415,35.33207947461308
2017-10-04 12:10:00,16.499498762376813,15.196687514398471,90.30853265840582,14.137123764233412,43.177224628714235,35.6318011689935
2017-10-04 12:20:00,16.501758250826505,15.2182736862929,90.24024150500449,14.124020955104381,43.57040274339974,36.34220539741433
2017-10-04 12:30:00,16.49504331683377,15.217791747910903,90.12637075847086,14.158571499945268,43.65175226897819,36.316947408433926
2017-10-04 12:40:00,16.443308993404322,15.090603776718302,90.03433969606402,14.149656584567236,43.87657075082794,36.36152360456139
2017-10-04 12:50:00,16.53463325082567,15.411181638209902,90.02931911366919,14.15483862004682,43.5245297029735,36.13325463081236
2017-10-04 13:00:00,16.28359983498541,15.168402271142767,90.04325295865272,14.175609747822268,43.41469832920862,35.23418239193653
2017-10-04 13:10:00,16.351551155120262,15.257731658039933,90.035757272435,14.191760149844743,43.14482621699499,35.514637368336196
2017-10-04 13:20:00,16.236438118810163,15.127885751841372,89.98369941453737,14.219626353918802,43.963993915017795,35.55908605031854
2017-10-04 13:30:00,16.45259818482318,15.61891392057054,89.84887083542111,14.310841068589866,42.649579207920524,36.307546155999944
2017-10-04 13:40:00,16.53665882838572,15.74682617408223,89.57651486403579,14.621255348863253,43.09116800742875,36.381768007611534
2017-10-04 13:50:00,16.628604372937858,15.657312493344525,89.43383280156324,14.592100172366369,44.04691780115,35.70154251928646
